Equipement,Désignation,Fabricant,Zone de tri,Poste technique,Désignation,Année constr.,Cat. véhicule,Date acquis.,Date mise serv.,Poste respons.,Type de propul.,Type pétrole,Statut util.,Fin de validité,Modex - Catégorie cy,PowerBI - Catégorie
11864,FORD TRANSIT 350,FORD,TECHNICIEN T.M.E.,V-07-244,Tech. Acquisition / Exploitation 2,2017,V.FOURG,2017-03-29,2017-09-28,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11865,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT. MESURAGE,V-02-234,Tech. Acquisition / Exploitation 2,2017,V.FOURG,2017-03-22,2017-09-28,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11866,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT. MESURAGE,V-02-232,Tech. Acquisition / Exploitation 1,2017,V.FOURG,2017-03-22,2017-09-28,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11867,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-06-228,Tech. Acquisition / Exploitation 4,2017,V.FOURG,2017-03-22,2017-09-27,VI.LE.AN,AR,ESSENCE,NATT,,Fourgonette,Fourgonette
11868,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT. MESURAGE,V-02-234,Tech. Acquisition / Exploitation 2,2017,V.FOURG,2017-03-22,2017-09-28,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11869,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-06-222,Tech. Acquisition / Exploitation 1,2017,V.FOURG,2017-03-22,2017-09-27,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11870,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-05-214,Tech. Acquisition / Exploitation 2,2017,V.FOURG,2017-03-22,2017-03-23,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11871,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-06-224,Tech. Acquisition / Exploitation 3,2017,V.FOURG,2017-03-22,2017-09-27,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11872,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-05-214,Tech. Acquisition / Exploitation 2,2017,V.FOURG,2017-03-22,2017-03-23,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11873,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOIT.MESURAGE,V-05-212,Tech. Acquisition / Exploitation 1,2017,V.FOURG,2017-03-22,2017-03-23,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11874,OUTLANDER 6X6 DPS 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2017,V.TOUT-TER,2017-02-27,2017-02-27,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11875,FORD TRANSIT 150,FORD,PROJET ARA - CAMION LIVRAISON,V-01-130-001,Pool de véhicule,2017,V.FOURG,2017-04-28,2018-05-18,VI.LE.DH,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11876,FORD ESCAPE AWD,FORD,RELÈVE DE COMPTEURS,V-01-110,Relève des compteurs,2017,V.UT.SPORT,2017-06-02,2017-09-11,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11877,FORD ESCAPE AWD,FORD,CHARGÉ D'INGÉNIERIE NORMES & R,V-01-500-002,Ingénierie,2017,V.UT.SPORT,2017-06-02,2017-12-19,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11878,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-05-210,B.A. Montérégie (Brossard),2017,V.UT.SPORT,2017-06-02,2018-06-12,VI.LE.BR,4R,ESSENCE,SERV,,SUV amenage,VUS
11879,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.FOURG,2017-05-31,2017-11-08,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11880,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.FOURG,2017-05-31,2017-11-08,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11881,FORD CMAX ENERGI (HYBRIDE),FORD,RELEVE DE COMPTEURS,V-01-110,Relève des compteurs,2017,V.VOITURE,2017-06-09,2017-09-25,VI.LE.DH,AR,BI-CRB.E+ELC,SERV,,Voiture amenage,Voiture
11882,FORD CMAX ENERGI (HYBRIDE),FORD,RELEVE DE COMPTEURS,V-01-110,Relève des compteurs,2017,V.VOITURE,2017-05-31,2017-09-25,VI.LE.DH,AR,BI-CRB.E+ELC,SERV,,Voiture amenage,Voiture
11883,FORD CMAX ENERGI (HYBRIDE),FORD,RELEVE DE COMPTEURS,V-01-110,Relève des compteurs,2017,V.VOITURE,2017-05-31,2017-09-25,VI.LE.DH,AR,BI-CRB.E+ELC,SERV,,Voiture amenage,Voiture
11884,FORD TRANSIT CONNECT,FORD,,V-28-413-001,Sherbrooke,2017,V.MINFOURG,2017-07-05,2018-01-23,VE.ES,AV,ESSENCE,SERV,,Minifourgonette amenage,Minifourgonette
11885,REMORQUE CATHODIQUE,IDEAL CARGO,REMORQUE CATHO TRANSMISSION,V-27-610,Technicien transmission,2017,V.REMORQUE,2017-06-21,2017-11-02,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11886,REMORQUE VTT 7x12,TER-O,REMORQUE TRANSMISSION,V-27-610,Technicien transmission,2017,V.REMORQUE,2017-06-14,2017-11-13,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11887,PELLE BOBCAT 418,BOBCAT,MINI PELLE BOBCAT,V-01-150-001,ER - Équipement lourds,2017,V.PELLE,2017-08-08,2017-09-05,VI.LO.DH,NA,DIESEL,SERV,,Mini Pelle,Mini Pelle
11888,CHARIOT ÉLÉVATEUR À TUYAUX,COMBILIFT,CHARIOT ÉLÉVATEUR ENTREPRENEUR,V-01-130-002,Véhicule entrepreneurs,2016,V.CHA.ELEV,2016-06-08,2016-06-08,VE.DH,NA,PROP,SERV,,Chariot elevateur au gaz,Chariot élévateur
11889,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-224,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-10-13,2017-12-21,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11890,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN ACQUISITION,V-29-312,Technicien Acquisition/Exploitation,2018,V.FOURG,2017-10-13,2017-12-21,VE.QC,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11891,FORD TRANSIT 350,FORD,TECHNICIEN CATHODIQUE,V-01-150-002,ER - Protection cathodique,2018,V.FOURG,2017-10-13,2018-02-06,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11892,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN ACQUISITION,V-29-312,Technicien Acquisition/Exploitation,2018,V.FOURG,2017-10-13,2018-01-09,VE.QC,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11893,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN ACQUISITION,V-27-311,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-13,2017-12-21,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11894,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-05-214,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-13,2018-01-09,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11895,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-223,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-13,2018-01-10,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11896,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-07-248,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-10-13,2017-12-21,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11897,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-02-232,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-13,2018-02-26,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11898,FORD TRANSIT 350 (PEF),FORD(PEF),TECHNICIEN EXPLOITATION,V-30-313,Tech. Acquisition / Exploitation,2018,V.FOURG,2017-10-13,2018-01-15,VE.SA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11899,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-05-214,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-13,2018-01-10,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11900,FORD TRANSIT 350(PEF),FORD(PEFF),TECHNICIEN EXPLOITATION,V-12-400,Tech. Acquisition / Exploitation,2018,V.FOURG,2017-10-13,2018-01-15,VE.RO,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11901,FORD TRANSIT 350 (PEF),FORD(PEFF),,V-12-400,Tech. Acquisition / Exploitation,2018,V.FOURG,2017-10-13,2017-12-21,VE.RO,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11902,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-999,Garage,2018,V.FOURG,2017-10-13,2018-02-01,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11903,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-05-212,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-13,2018-01-04,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11904,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN EXPLOITATION,V-29-312,Technicien Acquisition/Exploitation,2018,V.FOURG,2017-10-13,2018-02-01,VE.QC,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11905,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-07-242,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-13,2018-01-10,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11906,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-222,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-13,2018-01-10,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11907,FORD TRANSIT 350,FORD,TECHNICIEN CATHODIQUE,V-01-150-002,ER - Protection cathodique,2018,V.FOURG,2017-10-13,2018-01-30,VI.LE.DH,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11908,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-02-28,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11909,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-02-28,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11910,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-03-13,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11911,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-03-13,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11912,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-02-28,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11913,FORD F-250 (PEF),FORD,TECHNICIEN TRANSMISSION,V-27-610,Technicien transmission,2017,V.PICK-UP,2017-09-26,2018-02-28,VE.MR,4R,ESSENCE,SERV,,Pick-up amenage,Pick-up
11914,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-222,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-11-10,2018-03-21,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11915,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-07-242,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-11-10,2018-03-27,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11916,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-242,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-27,2018-03-09,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11917,FORD TRANSIT 350,FORD,,V-06-228,Tech. Acquisition / Exploitation 4,2018,V.FOURG,2017-11-10,2018-04-04,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11918,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-223,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-27,2018-03-01,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11919,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-07-244,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-11-10,2018-02-26,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11920,FORD TRANSIT 350,FORD,TECNICIEN ACQUISITION,V-06-223,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-27,2018-02-02,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11921,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-02-234,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-11-10,2018-03-02,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11922,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN TRANSMISSION,V-27-312,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-27,2018-04-10,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11923,FORD TRANSIT 350,FORD,TECNICIEN ACQUISITION,V-06-222,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-27,2018-03-16,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11924,FORD TRANSIT 350,FORD,TECHNICIENNE EXPLOITATION,V-07-244,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-27,2018-04-16,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11925,FORD TRANSIT 350,FORD,,V-05-212,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-27,2018-03-02,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11926,FORD TRANSIT 350 (PEF),FORD(PEFF),TECHNICIEN EXPLOITATION,V-27-311,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-10-27,2018-02-01,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11927,FORD TRANSIT 350,FORD,TECHNICIENNE EXPLOITATION,V-06-224,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-10-27,2018-04-12,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11928,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-248,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-11-10,2018-04-26,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11929,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-228,Tech. Acquisition / Exploitation 4,2018,V.FOURG,2017-11-10,2018-04-26,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11930,FORD TRANSIT 350,FORD,PROTECTION CATHODIQUE,V-01-150-002,ER - Protection cathodique,2018,V.FOURG,2017-10-27,2018-01-24,VI.LE.DH,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11931,FORD TRANSIT 350 (PEF),FORD(PEFF),,V-28-310-001,Sherbrooke,2018,V.FOURG,2017-10-27,2018-01-31,VE.ES,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11932,FORD TRANSIT 350,FORD,,V-06-228,Tech. Acquisition / Exploitation 4,2018,V.FOURG,2017-10-27,2018-04-11,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11933,FORD TRANSIT 350,FORD,TECHNICIEN INSTRUMENTATION,V-01-075-001,Instrumentation,2018,V.FOURG,2017-11-10,2018-04-27,VI.LE.DH,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11934,FORD TRANSIT 350,FORD,TECHNICIENNE EXPLOITATION,V-05-214,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-10-27,2018-04-26,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11935,FORD TRANSIT 350,FORD,,V-01-999,Garage,2018,V.FOURG,2017-11-24,2018-05-03,VI.LE.DH,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11936,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-06-222,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-12-04,2018-06-05,VI.LE.AN,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11937,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-244,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-12-04,2018-07-09,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11938,FORD TRANSIT 350,FORD,TECHNICIEN ACQUISITION,V-07-248,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-11-24,2018-09-25,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11939,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-05-214,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-12-04,2018-03-13,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11940,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-05-212,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-12-08,2018-06-11,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11941,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-244,Tech. Acquisition / Exploitation 2,2018,V.FOURG,2017-11-24,2018-06-04,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11942,FORD TRANSIT 350,FORD,TECHNICIEN INSTRUMENTATION,V-01-075-001,Instrumentation,2018,V.FOURG,2017-11-24,2018-05-18,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11943,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-05-212,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-12-04,2018-06-05,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11944,FORD TRANSIT 350,FORD,TECHNICIENNE EXPLOITATION,V-05-212,Tech. Acquisition / Exploitation 1,2018,V.FOURG,2017-11-24,2018-04-16,VI.LE.BR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11945,FORD TRANSIT 350,FORD,TECHNICIEN INSTRUMENTATION,V-01-075-001,Instrumentation,2018,V.FOURG,2017-11-24,2018-03-22,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11946,FORD TRANSIT 350,FORD,TECHNICIEN EXPLOITATION,V-07-248,Tech. Acquisition / Exploitation 3,2018,V.FOURG,2017-12-04,2018-05-24,VI.LE.LA,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11947,FORD TRANSIT 350,FORD,TECHNICIEN INSTRUMENTATION,V-01-075-002,Instrumentation sénior,2018,V.FOURG,2017-12-04,2018-05-02,VI.LE.BL,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11948,FORD TRANSIT 350,FORD,TECHNICIEN INSTRUMENTATION,V-27-610,Technicien transmission,2018,V.FOURG,2017-12-04,2018-07-16,VE.MR,AR,ESSENCE,SERV,,Fourgonette,Fourgonette
11949,BALAYEUSE INDUSTRIELLE,Factory Cat,GESTION DES IMMEUBLES,V-01-100,Gestion des immeubles,2011,V.OUTIL.LO,2011-01-01,2011-01-01,VE.DH,NA,ELECTRIQUE,SERV,,Equipement de nettoyage indust,Equipement de nettoyage indust
11950,PETERBILT (CAMION TIE-IN),PETERBILT,CAMION TIE-IN,,,2019,V.CAMION L,2018-02-16,,VI.LO.DH,AR,DIESEL,TRAN,,Camion Raccordement,Camion Raccordement
11951,PETERBILT (CAMION TIE-IN),PETERBILT,CAMION TIE-IN,,,2019,V.CAMION L,2018-02-16,,VI.LO.DH,AR,DIESEL,TRAN,,Camion Raccordement,Camion Raccordement
11952,CHARIOT ÉLÉVATEUR (GPL),UNICARRIERS,,V-27-610,Technicien transmission,2018,V.CHA.ELEV,2018-03-19,2018-03-02,VE.MR,NA,PROP,SERV,,Chariot elevateur au gaz,Chariot élévateur
11953,OUTLANDER 4X4 NORTH EDITION 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11954,OUTLANDER 4X4 NORTH EDITION 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11955,OUTLANDER 4X4 NORTH EDITION 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11956,OUTLANDER 6X6 DPS 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11957,OUTLANDER 6X6 DPS 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11958,OUTLANDER 6X6 DPS 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-01,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11959,OUTLANDER 6X6 DPS 650,BRP,TOUT-TERRAIN,V-27-610,Technicien transmission,2018,V.TOUT-TER,2018-04-06,2018-05-18,VE.MR,4R,ESSENCE,SERV,,Tout-terrain,Tout-terrain
11960,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-28-413-001,Sherbrooke,2018,V.UT.SPORT,2018-04-30,2018-11-13,VE.ES,4R,ESSENCE,SERV,,SUV amenage,VUS
11961,FORD ESCAPE AWD,FORD,TECHNICIEN DE PROJET,V-01-500-003,Technicien projet majeur,2018,V.UT.SPORT,2018-04-30,2018-06-21,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11962,FORD ESCAPE AWD,FORD,CHEF DE GROUPE SUPPORT ET DEV,V-01-500-002,Ingénierie,2018,V.UT.SPORT,2018-04-30,2018-09-05,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11963,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-07-248,Tech. Acquisition / Exploitation 3,2018,V.UT.SPORT,2018-04-30,2018-09-07,VI.LE.LA,4R,ESSENCE,SERV,,SUV amenage,VUS
11964,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-29-312,Technicien Acquisition/Exploitation,2018,V.UT.SPORT,2018-04-30,2018-10-02,VE.QC,4R,ESSENCE,SERV,,SUV amenage,VUS
11965,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-29-312,Technicien Acquisition/Exploitation,2018,V.UT.SPORT,2018-04-30,2018-10-10,VE.QC,4R,ESSENCE,SERV,,SUV amenage,VUS
11966,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-27-311,Tech. Acquisition / Exploitation 1,2018,V.UT.SPORT,2018-04-30,2018-09-18,VE.MR,4R,ESSENCE,SERV,,SUV amenage,VUS
11967,FORD ESCAPE AWD,FORD,CONSEILLER MESURE URGENCE,V-01-030-001,Mesure d'urgence,2018,V.UT.SPORT,2018-04-30,2018-09-11,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11968,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-06-223,Tech. Acquisition / Exploitation 2,2018,V.UT.SPORT,2018-04-30,2018-10-15,VI.LE.AN,4R,ESSENCE,SERV,,SUV amenage,VUS
11969,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-01-075-002,Instrumentation sénior,2018,V.UT.SPORT,2018-04-30,2018-09-26,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11970,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-01-075-001,Instrumentation,2018,V.UT.SPORT,2018-04-30,2018-09-24,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11971,FORD ESCAPE AWD,FORD,POOL,V-01-130,Gestion du parc de véhicules,2018,V.UT.SPORT,2018-04-30,2018-09-03,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11972,FORD ESCAPE AWD,FORD,CHEF DE GROUPE,V-27-610,Technicien transmission,2018,V.UT.SPORT,2018-04-30,2018-10-10,VE.MR,4R,ESSENCE,SERV,,SUV amenage,VUS
11973,FORD ESCAPE AWD,FORD,CHARGE D'INGÉNIERIE,V-01-500-003,Technicien projet majeur,2018,V.UT.SPORT,2018-04-30,2018-06-21,VI.LE.DH,4R,ESSENCE,SERV,,SUV amenage,VUS
11974,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11975,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11976,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11977,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11978,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11979,REMORQUE VTT 7x12,TER-O,,V-27-610,Technicien transmission,2018,V.REMORQUE,2018-04-13,2018-05-18,VE.MR,NA,,SERV,,Remorque non-lourde,Remorque non lourde
11980,CHARIOT ÉLÉVATEUR (ÉLECTRIQUE),Toyota,CHARIOT ÉLÉVATEUR STR,V-01-150-001,ER - Équipement lourds,2018,V.CHA.ELEV,2018-04-30,2018-05-22,VI.LO.DH,NA,ELECTRIQUE,SERV,,Chariot elevateur electrique,Chariot élévateur
